date;stock_fin_de_journee;source;pits
2011-03-18;2681.366824;Storengy;Sediane
2012-03-10;4164.498715;Storengy;Saline
2011-03-23;2651.977928;Storengy;Sediane
2012-03-19;4593.037597;Storengy;Saline
2011-03-25;2855.155029;Storengy;Sediane
2012-03-22;4755.957297;Storengy;Saline
2011-03-26;2964.832448;Storengy;Sediane
2012-03-24;4885.460247;Storengy;Saline
2011-03-31;3401.557027;Storengy;Sediane
2012-03-31;5331.889107;Storengy;Saline
2011-04-04;3708.518639;Storengy;Sediane
2012-04-03;5448.1284;Storengy;Saline
2011-04-09;4266.077976;Storengy;Sediane
2012-04-04;5480.2116;Storengy;Saline
2011-04-14;4867.180035;Storengy;Sediane
2012-04-06;5479.209;Storengy;Saline
2011-04-18;5045.543593;Storengy;Sediane
2012-04-13;5504.274;Storengy;Saline
2011-04-24;5705.529212;Storengy;Sediane
2012-04-23;4766.3604;Storengy;Saline
2011-04-29;6321.87681;Storengy;Sediane
2012-04-27;4776.3864;Storengy;Saline
2011-05-08;6574.520287;Storengy;Sediane
2012-04-29;4855.5918;Storengy;Saline
2011-05-16;7116.539217;Storengy;Sediane
2012-05-01;4899.7062;Storengy;Saline
2011-05-18;7314.832741;Storengy;Sediane
2012-05-05;4924.7712;Storengy;Saline
2011-05-23;7903.241085;Storengy;Sediane
2012-05-07;4930.7868;Storengy;Saline
2011-06-04;8557.870128;Storengy;Sediane
2012-05-09;4942.818;Storengy;Saline
2011-06-07;8604.153827;Storengy;Sediane
2012-05-11;4948.8336;Storengy;Saline
2011-06-09;8644.336467;Storengy;Sediane
2012-05-14;4958.8596;Storengy;Saline
2011-06-10;8659.746212;Storengy;Sediane
2012-05-16;4966.8804;Storengy;Saline
2011-06-17;9281.344652;Storengy;Sediane
2012-05-17;4970.8908;Storengy;Saline
2011-06-20;9438.972104;Storengy;Sediane
2012-05-24;5045.0832;Storengy;Saline
2011-06-23;9558.721739;Storengy;Sediane
2012-05-26;5092.2054;Storengy;Saline
2011-06-24;9549.230553;Storengy;Sediane
2012-05-27;5096.2158;Storengy;Saline
2011-06-25;9581.378272;Storengy;Sediane
2012-06-02;5169.4056;Storengy;Saline
2011-06-30;9820.202934;Storengy;Sediane
2012-06-03;5207.5044;Storengy;Saline
2011-07-04;10036.14677;Storengy;Sediane
2012-06-11;5337.8424;Storengy;Saline
2011-07-08;10485.56635;Storengy;Sediane
2012-06-14;5439.105;Storengy;Saline
2011-07-11;10608.69775;Storengy;Sediane
2012-07-04;5912.3322;Storengy;Saline
2011-07-13;10603.63973;Storengy;Sediane
2012-07-17;5945.418;Storengy;Saline
2011-07-21;10703.39967;Storengy;Sediane
2012-07-18;5947.4232;Storengy;Saline
2011-07-23;10701.15118;Storengy;Sediane
2012-07-23;6079.7664;Storengy;Saline
2011-07-25;10683.36598;Storengy;Sediane
2012-08-06;6637.212;Storengy;Saline
2011-07-27;10658.76618;Storengy;Sediane
2012-08-09;6776.5734;Storengy;Saline
2011-07-31;10784.86887;Storengy;Sediane
2012-08-12;6912.927;Storengy;Saline
2011-08-04;11176.45945;Storengy;Sediane
2012-08-14;6997.1454;Storengy;Saline
2011-08-12;11793.99588;Storengy;Sediane
2012-08-18;7173.603;Storengy;Saline
2011-08-14;11969.99441;Storengy;Sediane
2012-08-23;7395.1776;Storengy;Saline
2011-08-15;12044.85632;Storengy;Sediane
2012-08-31;7668.8874;Storengy;Saline
2011-08-17;12157.15872;Storengy;Sediane
2012-09-04;7789.1994;Storengy;Saline
2011-08-27;12751.76122;Storengy;Sediane
2012-09-05;7830.306;Storengy;Saline
2011-08-29;12817.80696;Storengy;Sediane
2012-09-10;7981.6986;Storengy;Saline
2011-08-30;12819.9287;Storengy;Sediane
2012-09-13;7984.7064;Storengy;Saline
2011-09-02;12881.00478;Storengy;Sediane
2012-09-21;8236.359;Storengy;Saline
2011-09-06;12972.62542;Storengy;Sediane
2012-09-23;8309.5488;Storengy;Saline
2011-09-07;12962.33881;Storengy;Sediane
2012-09-24;8345.6424;Storengy;Saline
2011-09-12;13040.14638;Storengy;Sediane
2012-09-26;8415.8244;Storengy;Saline
2011-09-14;13120.95381;Storengy;Sediane
2012-09-29;8495.0298;Storengy;Saline
2011-09-15;13157.00198;Storengy;Sediane
2012-10-06;8716.6044;Storengy;Saline
2011-09-17;13213.8504;Storengy;Sediane
2012-10-07;8749.6902;Storengy;Saline
2011-09-28;13223.60258;Storengy;Sediane
2012-10-09;8813.8566;Storengy;Saline
2011-09-30;13226.36833;Storengy;Sediane
2012-10-13;8935.1712;Storengy;Saline
2011-10-14;13177.82015;Storengy;Sediane
2012-10-17;8972.2674;Storengy;Saline
2011-10-16;13191.2222;Storengy;Sediane
2012-10-20;9024.4026;Storengy;Saline
2011-10-17;13180.84492;Storengy;Sediane
2012-10-22;9074.5326;Storengy;Saline
2011-10-23;13181.51073;Storengy;Sediane
2012-10-27;9154.7406;Storengy;Saline
2011-10-28;13312.26595;Storengy;Sediane
2012-11-08;9129.6756;Storengy;Saline
2011-10-30;13423.04359;Storengy;Sediane
2012-11-11;9125.6652;Storengy;Saline
2011-11-06;13466.11951;Storengy;Sediane
2012-11-13;9125.6652;Storengy;Saline
2011-11-08;13450.6123;Storengy;Sediane
2012-11-18;9125.6652;Storengy;Saline
2011-11-18;13478.73471;Storengy;Sediane
2012-11-20;9125.6652;Storengy;Saline
2011-11-21;13490.53886;Storengy;Sediane
2012-11-21;9125.6652;Storengy;Saline
2011-11-22;13394.739;Storengy;Sediane
2012-11-23;9125.6652;Storengy;Saline
2011-11-29;13371.50073;Storengy;Sediane
2012-11-26;9125.6652;Storengy;Saline
2011-12-02;13358.83619;Storengy;Sediane
2012-12-01;9065.5092;Storengy;Saline
2011-12-19;11626.57424;Storengy;Sediane
2012-12-02;9057.4884;Storengy;Saline
2011-12-27;9539.446835;Storengy;Sediane
2012-12-04;9007.3584;Storengy;Saline
2012-01-01;8989.380196;Storengy;Sediane
2012-12-08;8873.01;Storengy;Saline
2012-01-06;8999.576956;Storengy;Sediane
2012-12-09;8873.01;Storengy;Saline
2012-01-11;8948.712185;Storengy;Sediane
2012-12-14;8708.5836;Storengy;Saline
2012-01-12;8959.20032;Storengy;Sediane
2012-12-18;8681.5134;Storengy;Saline
2012-01-16;8802.422303;Storengy;Sediane
2012-12-20;8619.3522;Storengy;Saline
2012-01-24;8608.9939;Storengy;Sediane
2012-12-21;8589.2742;Storengy;Saline
2012-01-30;8357.086184;Storengy;Sediane
2012-12-23;8591.2794;Storengy;Saline
2012-02-04;6681.991603;Storengy;Sediane
2012-12-27;8596.2924;Storengy;Saline
2012-02-05;6362.739086;Storengy;Sediane
2013-01-04;8606.3184;Storengy;Saline
2012-02-07;5690.110938;Storengy;Sediane
2013-01-05;8607.321;Storengy;Saline
2012-02-12;4200.018241;Storengy;Sediane
2013-01-06;8608.3236;Storengy;Saline
2012-02-19;3479.986881;Storengy;Sediane
2013-01-07;8606.3184;Storengy;Saline
2012-02-20;3251.163918;Storengy;Sediane
2013-01-08;8566.2144;Storengy;Saline
2012-02-22;3056.202174;Storengy;Sediane
2013-01-19;7357.0788;Storengy;Saline
2012-03-05;2887.554776;Storengy;Sediane
2013-01-22;7074.3456;Storengy;Saline
2012-03-08;2358.073202;Storengy;Sediane
2013-02-10;5768.9604;Storengy;Saline
2012-03-10;2294.465803;Storengy;Sediane
2013-02-12;5673.7134;Storengy;Saline
2012-03-22;2092.335781;Storengy;Sediane
2013-02-13;5532.3468;Storengy;Saline
2012-03-24;2209.60691;Storengy;Sediane
2013-02-15;5308.767;Storengy;Saline
2012-03-25;2264.098644;Storengy;Sediane
2013-02-24;4372.3386;Storengy;Saline
2012-04-03;2228.7798;Storengy;Sediane
2013-03-03;3764.763;Storengy;Saline
2012-04-10;2186.6706;Storengy;Sediane
2013-03-07;3770.7786;Storengy;Saline
2012-04-13;1953.0648;Storengy;Sediane
2013-03-08;3782.8098;Storengy;Saline
2012-04-14;1935.018;Storengy;Sediane
2013-03-19;3712.6278;Storengy;Saline
2012-04-23;1514.9286;Storengy;Sediane
2013-03-25;3744.711;Storengy;Saline
2012-04-24;1475.8272;Storengy;Sediane
2013-03-26;3688.5654;Storengy;Saline
2012-04-25;1479.8376;Storengy;Sediane
2013-04-04;2628.8172;Storengy;Saline
2012-04-27;1524.9546;Storengy;Sediane
2013-04-10;1934.0154;Storengy;Saline
2012-04-28;1570.0716;Storengy;Sediane
2013-04-18;2037.2832;Storengy;Saline
2012-05-01;1707.4278;Storengy;Sediane
2013-04-23;2108.4678;Storengy;Saline
2012-05-08;1912.9608;Storengy;Sediane
2013-04-25;2177.6472;Storengy;Saline
2012-05-12;2094.4314;Storengy;Sediane
2013-05-08;2579.6898;Storengy;Saline
2012-05-15;2245.824;Storengy;Sediane
2013-05-14;2738.1006;Storengy;Saline
2012-05-31;4089.6054;Storengy;Sediane
2013-05-20;2946.6414;Storengy;Saline
2012-06-03;4156.7796;Storengy;Sediane
2013-05-27;3092.0184;Storengy;Saline
2012-06-06;4271.076;Storengy;Sediane
2013-05-29;3142.1484;Storengy;Saline
2012-06-07;4289.1228;Storengy;Sediane
2013-06-02;3300.5592;Storengy;Saline
2012-06-20;4770.3708;Storengy;Sediane
2013-06-05;3430.8972;Storengy;Saline
2012-06-21;4785.4098;Storengy;Sediane
2013-06-13;3797.8488;Storengy;Saline
2012-07-08;5531.3442;Storengy;Sediane
2013-06-14;3845.9736;Storengy;Saline
2012-07-14;5751.9162;Storengy;Sediane
2013-06-16;3945.231;Storengy;Saline
2012-07-16;5814.0774;Storengy;Sediane
2013-06-19;4081.5846;Storengy;Saline
2012-07-27;6489.8298;Storengy;Sediane
2013-06-27;4459.5648;Storengy;Saline
2012-07-29;6623.1756;Storengy;Sediane
2013-06-28;4505.6844;Storengy;Saline
2012-07-30;6662.277;Storengy;Sediane
2013-07-05;4794.4332;Storengy;Saline
2012-08-01;6799.6332;Storengy;Sediane
2013-07-13;5090.2002;Storengy;Saline
2012-08-12;7838.3268;Storengy;Sediane
2013-07-17;5233.572;Storengy;Saline
2012-08-13;7963.6518;Storengy;Sediane
2013-07-22;5419.053;Storengy;Saline
2012-08-18;8473.9752;Storengy;Sediane
2013-07-23;5456.1492;Storengy;Saline
2012-08-20;8666.4744;Storengy;Sediane
2013-07-27;5600.5236;Storengy;Saline
2012-08-22;8873.01;Storengy;Sediane
2013-07-29;5667.6978;Storengy;Saline
2012-08-23;8990.3142;Storengy;Sediane
2013-07-30;5701.7862;Storengy;Saline
2012-09-03;9866.5866;Storengy;Sediane
2013-08-01;5779.989;Storengy;Saline
2012-09-15;10600.4898;Storengy;Sediane
2013-08-02;5816.0826;Storengy;Saline
2012-09-17;10592.469;Storengy;Sediane
2013-08-04;5908.3218;Storengy;Saline
2012-09-20;10536.3234;Storengy;Sediane
2013-08-06;6001.5636;Storengy;Saline
2012-09-29;10592.469;Storengy;Sediane
2013-08-12;6283.2942;Storengy;Saline
2012-10-04;10805.0202;Storengy;Sediane
2013-08-15;6428.6712;Storengy;Saline
2012-10-13;11239.146;Storengy;Sediane
2013-08-17;6526.926;Storengy;Saline
2012-10-16;11339.406;Storengy;Sediane
2013-08-22;6743.4876;Storengy;Saline
2012-10-25;11606.0976;Storengy;Sediane
2013-08-31;7106.4288;Storengy;Saline
2012-10-27;11599.0794;Storengy;Sediane
2013-09-01;7154.5536;Storengy;Saline
2012-10-31;11554.965;Storengy;Sediane
2013-09-04;7310.9592;Storengy;Saline
2012-11-06;11616.1236;Storengy;Sediane
2013-09-09;7546.5702;Storengy;Saline
2012-11-08;11543.9364;Storengy;Sediane
2013-09-11;7628.7834;Storengy;Saline
2012-11-12;11391.5412;Storengy;Sediane
2013-09-13;7694.955;Storengy;Saline
2012-11-15;11367.4788;Storengy;Sediane
2013-09-20;7916.5296;Storengy;Saline
2012-11-18;11370.4866;Storengy;Sediane
2013-10-01;8211.294;Storengy;Saline
2012-11-20;11381.5152;Storengy;Sediane
2013-10-03;8247.3876;Storengy;Saline
2012-11-30;11063.691;Storengy;Sediane
2013-10-13;8315.5644;Storengy;Saline
2012-12-04;10767.924;Storengy;Sediane
2013-10-27;8458.9362;Storengy;Saline
2012-12-05;10641.5964;Storengy;Sediane
2013-11-05;8525.1078;Storengy;Saline
2012-12-08;10259.6058;Storengy;Sediane
2013-11-08;8493.0246;Storengy;Saline
2012-12-12;9796.4046;Storengy;Sediane
2013-11-14;8449.9128;Storengy;Saline
2012-12-15;9599.895;Storengy;Sediane
2013-11-15;8436.879;Storengy;Saline
2012-12-21;9487.6038;Storengy;Sediane
2013-11-16;8425.8504;Storengy;Saline
2013-01-04;9230.9382;Storengy;Sediane
2013-11-19;8358.6762;Storengy;Saline
2013-01-06;9168.777;Storengy;Sediane
2013-11-21;8167.1796;Storengy;Saline
2013-01-09;8922.1374;Storengy;Sediane
2013-11-25;7564.617;Storengy;Saline
2013-01-22;6992.1324;Storengy;Sediane
2013-12-08;6866.8074;Storengy;Saline
2013-01-24;6722.433;Storengy;Sediane
2013-12-11;6835.7268;Storengy;Saline
2013-01-28;6277.2786;Storengy;Sediane
2013-12-25;7141.5198;Storengy;Saline
2013-02-06;5345.8632;Storengy;Sediane
2013-12-26;7182.6264;Storengy;Saline
2013-02-08;4999.9662;Storengy;Sediane
2013-12-27;7204.6836;Storengy;Saline
2013-02-10;4757.337;Storengy;Sediane
2013-12-30;7223.733;Storengy;Saline
2013-02-16;3957.2622;Storengy;Sediane
2014-01-15;7516.4922;Storengy;Saline
2013-02-17;3890.088;Storengy;Sediane
2014-01-19;7520.5026;Storengy;Saline
2013-02-18;3722.6538;Storengy;Sediane
2014-01-20;7541.5572;Storengy;Saline
2013-02-22;2994.7662;Storengy;Sediane
2014-01-23;7607.7288;Storengy;Saline
2013-02-23;2807.28;Storengy;Sediane
2014-01-26;7674.903;Storengy;Saline
2013-03-07;1200.1122;Storengy;Sediane
2014-01-30;7692.9498;Storengy;Saline
2013-03-08;1220.1642;Storengy;Sediane
2014-02-13;7642.8198;Storengy;Saline
2013-03-09;1350.5022;Storengy;Sediane
2014-03-04;7554.591;Storengy;Saline
2013-03-10;1391.6088;Storengy;Sediane
2014-03-08;7500.4506;Storengy;Saline
2013-03-13;1004.6052;Storengy;Sediane
2014-03-11;7430.2686;Storengy;Saline
2013-03-14;885.2958;Storengy;Sediane
2014-03-15;7409.214;Storengy;Saline
2013-03-30;384.9984;Storengy;Sediane
2014-03-23;7427.2608;Storengy;Saline
2013-03-31;453.1752;Storengy;Sediane
2014-03-27;7402.1958;Storengy;Saline
2013-04-03;528.3702;Storengy;Sediane
2014-04-04;7525.5156;Storengy;Saline
2013-04-04;485.2584;Storengy;Sediane
2014-04-05;7573.6404;Storengy;Saline
2013-04-06;446.157;Storengy;Sediane
2014-04-10;7666.8822;Storengy;Saline
2013-04-17;765.9864;Storengy;Sediane
2014-04-14;7817.2722;Storengy;Saline
2013-04-24;1178.055;Storengy;Sediane
2014-04-15;7831.3086;Storengy;Saline
2013-04-25;1270.2942;Storengy;Sediane
2014-04-21;8109.0288;Storengy;Saline
2013-04-27;1359.5256;Storengy;Sediane
2014-04-25;8266.437;Storengy;Saline
2013-05-11;1991.1636;Storengy;Sediane
2014-05-06;8326.593;Storengy;Saline
2013-05-14;1994.1714;Storengy;Sediane
2014-05-14;8337.6216;Storengy;Saline
2013-05-15;2003.1948;Storengy;Sediane
2014-05-20;8340.6294;Storengy;Saline
2013-05-18;2031.2676;Storengy;Sediane
2014-06-10;8721.6174;Storengy;Saline
2013-05-19;2042.2962;Storengy;Sediane
2014-06-13;8719.6122;Storengy;Saline
2013-05-23;2114.4834;Storengy;Sediane
2014-06-21;8729.6382;Storengy;Saline
2013-05-30;2463.3882;Storengy;Sediane
2014-06-23;8745.6798;Storengy;Saline
2013-05-31;2525.5494;Storengy;Sediane
2014-06-25;8753.7006;Storengy;Saline
2013-06-08;3124.1016;Storengy;Sediane
2014-06-26;8756.7084;Storengy;Saline
2013-06-14;3508.0974;Storengy;Sediane
2014-06-27;8789.7942;Storengy;Saline
2013-06-18;3816.8982;Storengy;Sediane
2014-07-02;8930.1582;Storengy;Saline
2013-06-22;4112.6652;Storengy;Sediane
2014-07-04;8973.27;Storengy;Saline
2013-06-24;4194.8784;Storengy;Sediane
2014-07-05;8974.2726;Storengy;Saline
2013-06-25;4232.9772;Storengy;Sediane
2014-07-10;9038.439;Storengy;Saline
2013-06-30;4559.8248;Storengy;Sediane
2014-07-17;9251.9928;Storengy;Saline
2013-07-01;4612.9626;Storengy;Sediane
2014-07-22;9437.4738;Storengy;Saline
2013-07-02;4673.1186;Storengy;Sediane
2014-08-01;9810.441;Storengy;Saline
2013-07-04;4863.6126;Storengy;Sediane
2014-08-03;9884.6334;Storengy;Saline
2013-07-08;5323.806;Storengy;Sediane
2014-08-09;10100.1924;Storengy;Saline
2013-07-13;6108.8418;Storengy;Sediane
2014-08-11;10160.3484;Storengy;Saline
2013-07-15;6410.6244;Storengy;Sediane
2014-08-17;10257.6006;Storengy;Saline
2013-07-17;6695.3628;Storengy;Sediane
2014-08-26;10277.6526;Storengy;Saline
2013-07-19;6951.0258;Storengy;Sediane
2014-08-31;10287.6786;Storengy;Saline
2013-07-28;8065.917;Storengy;Sediane
2014-09-02;10315.7514;Storengy;Saline
2013-08-07;9119.6496;Storengy;Sediane
2014-09-05;10388.9412;Storengy;Saline
2013-08-11;9324.18;Storengy;Sediane
2014-09-10;10403.9802;Storengy;Saline
2013-08-13;9332.2008;Storengy;Sediane
2014-09-13;10606.5054;Storengy;Saline
2013-08-16;9414.414;Storengy;Sediane
2014-09-24;10765.9188;Storengy;Saline
2013-08-21;9456.5232;Storengy;Sediane
2014-09-25;10765.9188;Storengy;Saline
2013-08-22;9481.5882;Storengy;Sediane
2014-09-26;10765.9188;Storengy;Saline
2013-09-01;10153.3302;Storengy;Sediane
2014-10-02;10806.0228;Storengy;Saline
2013-09-11;10510.2558;Storengy;Sediane
2014-10-08;10891.2438;Storengy;Saline
2013-09-16;10703.7576;Storengy;Sediane
2014-10-13;10991.5038;Storengy;Saline
2013-09-17;10770.9318;Storengy;Sediane
2014-10-14;11003.535;Storengy;Saline
2013-09-20;10901.2698;Storengy;Sediane
2014-10-20;11015.5662;Storengy;Saline
2013-09-21;10970.4492;Storengy;Sediane
2014-10-23;11015.5662;Storengy;Saline
2013-09-26;10924.3296;Storengy;Sediane
2014-11-07;10989.4986;Storengy;Saline
2013-10-02;10879.2126;Storengy;Sediane
2014-11-15;11031.6078;Storengy;Saline
2013-10-09;10892.2464;Storengy;Sediane
2014-12-01;11029.6026;Storengy;Saline
2013-10-19;10698.7446;Storengy;Sediane
2014-12-03;10991.5038;Storengy;Saline
2013-10-23;10969.4466;Storengy;Sediane
2014-12-07;10888.236;Storengy;Saline
2013-11-01;11169.9666;Storengy;Sediane
2014-12-08;10860.1632;Storengy;Saline
2013-11-08;11394.549;Storengy;Sediane
2014-12-14;10689.7212;Storengy;Saline
2013-11-11;11095.7742;Storengy;Sediane
2014-12-17;10693.7316;Storengy;Saline
2013-11-19;10224.5148;Storengy;Sediane
2014-12-20;10716.7914;Storengy;Saline
2013-11-20;10145.3094;Storengy;Sediane
2014-12-22;10729.8252;Storengy;Saline
2013-11-27;9420.4296;Storengy;Sediane
2014-12-24;10739.8512;Storengy;Saline
2013-12-04;9299.115;Storengy;Sediane
2014-12-27;10760.9058;Storengy;Saline
2013-12-06;9267.0318;Storengy;Sediane
2014-12-29;10609.5132;Storengy;Saline
2013-12-17;8991.3168;Storengy;Sediane
2015-01-07;10422.027;Storengy;Saline
2013-12-27;9502.6428;Storengy;Sediane
2015-01-23;9846.5346;Storengy;Saline
2013-12-29;9534.726;Storengy;Sediane
2015-01-27;9176.7978;Storengy;Saline
2014-01-01;9674.0874;Storengy;Sediane
2015-01-28;9001.3428;Storengy;Saline
2014-01-05;9795.402;Storengy;Sediane
2015-01-29;8838.9216;Storengy;Saline
2014-01-06;9802.4202;Storengy;Sediane
2015-02-02;8081.9586;Storengy;Saline
2014-01-10;9879.6204;Storengy;Sediane
2015-02-03;7782.1812;Storengy;Saline
2014-01-18;9850.545;Storengy;Sediane
2015-02-06;6564.0222;Storengy;Saline
2014-01-22;9701.1576;Storengy;Sediane
2015-02-09;5870.223;Storengy;Saline
2014-02-03;8324.5878;Storengy;Sediane
2015-02-17;5405.0166;Storengy;Saline
2014-02-05;7956.6336;Storengy;Sediane
2015-02-18;5357.8944;Storengy;Saline
2014-02-13;6902.901;Storengy;Sediane
2015-02-21;5394.9906;Storengy;Saline
2014-02-21;5839.1424;Storengy;Sediane
2015-03-17;6201.081;Storengy;Saline
2014-03-01;4792.428;Storengy;Sediane
2015-03-21;6392.5776;Storengy;Saline
2014-03-02;4717.233;Storengy;Sediane
2015-03-22;6439.6998;Storengy;Saline
2014-03-12;3869.0334;Storengy;Sediane
2015-03-29;6756.5214;Storengy;Saline
2014-03-15;3731.6772;Storengy;Sediane
2015-03-31;6764.5422;Storengy;Saline
2014-03-16;3737.6928;Storengy;Sediane
2015-04-01;6927.966;Storengy;Saline
2014-03-28;2581.695;Storengy;Sediane
2015-04-04;6853.7736;Storengy;Saline
2014-04-08;2741.1084;Storengy;Sediane
2015-04-13;7062.3144;Storengy;Saline
2014-04-11;2847.384;Storengy;Sediane
2015-04-19;7262.8344;Storengy;Saline
2014-04-15;2880.4698;Storengy;Sediane
2015-04-24;7383.1464;Storengy;Saline
2014-04-24;3298.554;Storengy;Sediane
2015-04-27;7455.3336;Storengy;Saline
2014-05-01;3727.6668;Storengy;Sediane
2015-04-28;7479.396;Storengy;Saline
2014-05-02;3806.8722;Storengy;Sediane
2015-05-03;7601.7132;Storengy;Saline
2014-05-08;4098.6288;Storengy;Sediane
2015-05-04;7628.7834;Storengy;Saline
2014-05-23;4912.74;Storengy;Sediane
2015-05-20;8139.1068;Storengy;Saline
2014-05-27;5225.5512;Storengy;Sediane
2015-05-22;8208.2862;Storengy;Saline
2014-06-04;5656.6692;Storengy;Sediane
2015-05-23;8232.3486;Storengy;Saline
2014-06-12;6152.9562;Storengy;Sediane
2015-05-26;8305.5384;Storengy;Saline
2014-06-19;6668.2926;Storengy;Sediane
2015-06-02;8474.9778;Storengy;Saline
2014-06-24;7212.7044;Storengy;Sediane
2015-06-03;8500.0428;Storengy;Saline
2014-06-25;7325.9982;Storengy;Sediane
2015-06-05;8552.178;Storengy;Saline
2014-07-02;7485.4116;Storengy;Sediane
2015-06-06;8577.243;Storengy;Saline
2014-07-15;8509.0662;Storengy;Sediane
2015-06-07;8601.3054;Storengy;Saline
2014-07-20;8794.8072;Storengy;Sediane
2015-06-16;8823.8826;Storengy;Saline
2014-07-21;8854.9632;Storengy;Sediane
2015-06-17;8845.9398;Storengy;Saline
2014-07-22;8966.2518;Storengy;Sediane
2015-06-22;9005.3532;Storengy;Saline
2014-08-01;9912.7062;Storengy;Sediane
2015-06-25;9081.5508;Storengy;Saline
2014-08-06;10335.8034;Storengy;Sediane
2015-07-04;9240.9642;Storengy;Saline
2014-08-18;10877.2074;Storengy;Sediane
2015-07-12;9361.2762;Storengy;Saline
2014-08-23;10985.4882;Storengy;Sediane
2015-07-16;9449.505;Storengy;Saline
2014-08-27;11073.717;Storengy;Sediane
